id,yelp_review,time,bad_service,bad_food,location
441,$,2016-05,0.5,0,austin
441,$,2016-06,1,1,austin
441,$,2016-09,0,0,austin
441,$,2016-10,0,0,austin
441,$,2016-11,0,0,austin
441,$,2016-12,0,0,austin
441,$,2017-01,0,1,austin
441,$,2017-02,0,0,austin
441,$,2017-03,0,0,austin
441,$,2017-04,0,0,austin
441,$,2017-05,0,0,austin
441,$,2017-06,0.5,0,austin
441,$,2017-07,0,1,austin
441,$,2017-10,0.5,0.5,austin
441,$,2017-11,0,0,austin
441,$,2017-12,1,0,austin
441,$,2018-01,0,1,austin
441,$,2018-02,0,0,austin
441,$,2018-03,0,0,austin
441,$,2018-04,0,0,austin
441,$,2018-05,1,1,austin
441,$,2018-07,0,0,austin
441,$,2018-08,0,0,austin
441,$,2018-09,0,0,austin
441,$,2018-10,0.3333333333333333,0,austin
441,$,2018-12,0,0,austin
441,$,2019-01,0,0,austin
441,$,2019-02,0,0,austin
441,$,2019-03,1,1,austin
441,$,2019-04,0,0,austin
441,$,2019-05,0.5,0,austin
442,$,2014-05,0,0,austin
442,$,2014-06,0,0,austin
442,$,2014-07,0,0,austin
442,$,2014-09,0,0,austin
442,$,2014-10,0,0,austin
442,$,2014-11,0,0,austin
442,$,2014-12,0.5,1,austin
442,$,2015-01,1,0,austin
442,$,2015-02,0,0.5,austin
442,$,2015-03,0,0,austin
442,$,2015-05,0,0,austin
442,$,2015-06,0,0,austin
442,$,2015-08,0,0,austin
442,$,2015-09,0,0,austin
442,$,2015-10,0,0,austin
442,$,2015-11,0,0,austin
442,$,2016-01,0.5,0,austin
442,$,2016-03,0,0,austin
442,$,2016-04,0,0.3333333333333333,austin
442,$,2016-07,0,0,austin
442,$,2016-09,0,1,austin
442,$,2016-12,0,0,austin
442,$,2017-01,0,0.3333333333333333,austin
442,$,2017-02,0,0,austin
442,$,2017-03,0,0,austin
442,$,2017-04,0,0,austin
442,$,2017-05,0,0,austin
442,$,2017-06,0,0,austin
442,$,2017-07,0,0,austin
442,$,2017-08,0,0,austin
442,$,2017-10,1,0,austin
442,$,2017-11,0,0,austin
442,$,2017-12,0,0.5,austin
442,$,2018-01,0,1,austin
442,$,2018-02,0,0.5,austin
442,$,2018-03,0,0,austin
442,$,2018-05,0,0,austin
442,$,2018-06,0.5,0.5,austin
442,$,2018-07,0,0.5,austin
442,$,2018-08,1,0,austin
442,$,2018-10,0.5,0.5,austin
442,$,2018-12,0.5,1,austin
442,$,2019-01,0,0,austin
442,$,2019-02,0,0.5,austin
442,$,2019-03,0,0,austin
442,$,2019-04,0,0,austin
442,$,2019-05,0,0,austin
443,$,2014-05,0.5,0.5,austin
443,$,2014-06,0,0,austin
443,$,2014-07,0.25,0,austin
443,$,2014-09,0.5,0.5,austin
443,$,2014-10,0,0,austin
443,$,2014-11,0,1,austin
443,$,2014-12,0.25,0.25,austin
443,$,2015-02,0,0,austin
443,$,2015-03,0,0,austin
443,$,2015-04,0,1,austin
443,$,2015-05,0.3333333333333333,0,austin
443,$,2015-06,0.3333333333333333,0.3333333333333333,austin
443,$,2015-09,0,0,austin
443,$,2015-10,0.3333333333333333,0.3333333333333333,austin
443,$,2015-11,0,0,austin
443,$,2015-12,0,0,austin
443,$,2016-01,0,0,austin
443,$,2016-02,0.5,0,austin
443,$,2016-03,0,0,austin
443,$,2016-04,0,0,austin
443,$,2016-05,0,0,austin
443,$,2016-07,0,0,austin
443,$,2016-08,0,0.5,austin
443,$,2016-09,0,1,austin
443,$,2016-10,0.5,0.5,austin
443,$,2016-11,0,1,austin
443,$,2017-04,0,0,austin
443,$,2017-05,0,0,austin
443,$,2017-06,0,0,austin
443,$,2017-08,0.5,0.5,austin
443,$,2017-09,0,0,austin
443,$,2017-10,0.5,0.5,austin
443,$,2017-11,0,0,austin
443,$,2017-12,0,0,austin
443,$,2018-02,0,0,austin
443,$,2018-03,0.3333333333333333,0,austin
443,$,2018-04,0,0,austin
443,$,2018-06,0,0,austin
443,$,2018-07,1,0,austin
443,$,2018-08,0.5,0,austin
443,$,2018-09,0.5,0.5,austin
443,$,2018-10,0,1,austin
443,$,2019-01,1,0,austin
443,$,2019-03,0,0,austin
443,$,2019-04,0.5,0.5,austin
443,$,2019-05,0,0.5,austin
444,$,2014-08,0,0,austin
444,$,2014-09,0.5,0,austin
444,$,2015-02,0.5,0,austin
444,$,2015-03,0,0,austin
444,$,2015-04,0,0,austin
444,$,2015-06,0,0,austin
444,$,2015-08,0,0,austin
444,$,2015-11,0,0,austin
444,$,2016-01,0,0.5,austin
444,$,2016-04,0,0,austin
444,$,2016-05,1,0,austin
444,$,2016-06,0,0,austin
444,$,2016-07,0,0,austin
444,$,2017-03,0,0,austin
444,$,2017-04,0,0,austin
444,$,2017-06,0,0,austin
444,$,2017-10,0,0,austin
444,$,2017-11,0,0.5,austin
444,$,2018-07,0,0,austin
444,$,2018-08,0,0,austin
444,$,2018-09,0,0,austin
449,$,2014-05,0,0,austin
449,$,2014-10,0,0.5,austin
449,$,2015-04,0,0,austin
449,$,2015-05,0,0,austin
449,$,2016-04,1,0,austin
449,$,2016-06,0,0,austin
449,$,2016-08,0.5,0,austin
449,$,2017-04,0,0,austin
449,$,2017-08,0,0,austin
449,$,2017-12,0,1,austin
449,$,2018-01,0,0,austin
449,$,2018-02,1,0,austin
449,$,2018-05,0,0,austin
449,$,2018-12,0,0,austin
449,$,2019-04,0,0,austin
450,$,2014-05,0,0.5,austin
450,$,2014-06,0,0,austin
450,$,2014-08,0,0,austin
450,$,2014-10,1,0,austin
450,$,2014-11,0,0,austin
450,$,2015-01,1,0,austin
450,$,2015-03,0,0,austin
450,$,2015-05,1,0.5,austin
450,$,2015-06,0,0,austin
450,$,2015-07,0,0,austin
450,$,2015-08,0,0,austin
450,$,2015-09,0,1,austin
450,$,2015-10,1,0,austin
450,$,2015-12,0,1,austin
450,$,2016-03,0,0,austin
450,$,2016-07,0,1,austin
450,$,2016-08,0,0.5,austin
450,$,2016-11,0,0,austin
450,$,2016-12,0,0,austin
450,$,2017-01,0,0,austin
450,$,2017-05,0.5,0,austin
450,$,2017-07,0,0,austin
450,$,2017-09,1,0,austin
450,$,2017-10,0,0,austin
450,$,2017-12,0,0,austin
450,$,2018-01,0,0,austin
450,$,2018-02,1,0,austin
450,$,2018-03,0,1,austin
450,$,2018-04,0,0,austin
450,$,2019-01,0,0,austin
450,$,2019-03,0,1,austin
450,$,2019-04,0,1,austin
451,$,2014-06,0,0,austin
451,$,2014-08,0,0,austin
451,$,2014-09,0.5,0,austin
451,$,2014-10,1,0,austin
451,$,2014-12,0,0,austin
451,$,2015-01,0,0,austin
451,$,2015-02,1,1,austin
451,$,2015-03,1,0,austin
451,$,2015-04,0.5,0.5,austin
451,$,2015-05,1,1,austin
451,$,2015-07,0,0,austin
451,$,2015-09,0,0,austin
451,$,2015-10,0,0,austin
451,$,2015-12,1,0,austin
451,$,2016-03,0.3333333333333333,0,austin
451,$,2016-04,0.5,0,austin
451,$,2016-07,1,0,austin
451,$,2016-09,1,0,austin
451,$,2016-10,0,0,austin
451,$,2017-04,0.5,0,austin
451,$,2017-05,0,0,austin
451,$,2017-06,0,0,austin
451,$,2017-08,1,0,austin
451,$,2017-09,0.3333333333333333,0,austin
451,$,2017-12,1,0,austin
451,$,2018-01,1,1,austin
451,$,2018-04,0,0,austin
451,$,2018-12,0,0,austin
451,$,2019-02,0,0,austin
451,$,2019-03,0,0,austin
451,$,2019-04,0,0,austin
452,$,2014-10,0,0,austin
452,$,2015-01,0.5,0,austin
452,$,2015-03,0,1,austin
452,$,2015-04,0,0,austin
452,$,2015-05,0,0,austin
452,$,2015-07,0,0,austin
452,$,2015-08,0,0,austin
452,$,2015-09,0,0,austin
452,$,2016-01,0,0,austin
452,$,2016-03,0,1,austin
452,$,2016-04,0,0,austin
452,$,2016-09,0,0,austin
452,$,2016-11,0,1,austin
452,$,2016-12,0,1,austin
452,$,2017-07,0,0,austin
452,$,2017-11,0,0,austin
452,$,2018-05,1,0,austin
452,$,2018-06,0.3333333333333333,0,austin
452,$,2018-07,0.3333333333333333,0,austin
452,$,2018-10,0,0,austin
452,$,2019-02,0.5,0,austin
453,$,2014-05,0,0,austin
453,$,2014-08,0,0.3333333333333333,austin
453,$,2014-11,0,0.5,austin
453,$,2015-02,0,1,austin
453,$,2015-03,0,0,austin
453,$,2015-04,0,0,austin
453,$,2015-05,0,0,austin
453,$,2015-07,0,0.3333333333333333,austin
453,$,2015-09,0,0,austin
453,$,2015-10,1,0.5,austin
453,$,2015-11,0,0,austin
453,$,2016-03,0,0,austin
453,$,2016-05,0.5,0,austin
453,$,2016-06,0,0,austin
453,$,2016-07,0.5,0,austin
453,$,2016-08,0,0,austin
453,$,2016-09,1,0,austin
453,$,2016-10,0.5,0,austin
453,$,2017-01,0,0,austin
453,$,2017-04,0,0,austin
453,$,2017-05,0,0,austin
453,$,2017-06,0,0,austin
453,$,2017-07,0,0,austin
453,$,2017-12,0,1,austin
453,$,2018-01,0,1,austin
453,$,2018-03,0,0,austin
453,$,2018-04,0,0,austin
453,$,2018-06,0,0,austin
453,$,2018-07,0,0,austin
453,$,2018-08,0,0.5,austin
453,$,2018-09,1,0,austin
453,$,2018-10,1,0,austin
453,$,2018-12,0,0,austin
453,$,2019-05,0,0,austin
454,$,2014-06,1,1,austin
454,$,2014-10,0,0,austin
454,$,2014-11,0,0,austin
454,$,2014-12,0,0,austin
454,$,2015-04,0,1,austin
454,$,2015-06,0,0,austin
454,$,2015-07,0,0,austin
454,$,2015-08,0,0,austin
454,$,2015-09,0,0,austin
454,$,2015-10,0,0,austin
454,$,2015-12,1,0,austin
454,$,2016-01,0,0,austin
454,$,2016-03,0,0,austin
454,$,2016-04,0,0,austin
454,$,2016-06,0,0,austin
454,$,2016-09,1,0,austin
454,$,2017-02,0,0,austin
454,$,2017-04,0,0,austin
454,$,2017-05,1,0,austin
454,$,2017-06,1,0,austin
454,$,2017-08,0,1,austin
454,$,2017-09,0,1,austin
454,$,2017-10,0,0,austin
454,$,2017-11,0,0,austin
454,$,2017-12,0,0,austin
454,$,2018-02,0,0,austin
454,$,2018-04,0,0,austin
454,$,2018-06,1,0,austin
454,$,2018-09,1,0,austin
454,$,2019-01,0,0,austin
454,$,2019-03,0,0,austin
454,$,2019-04,0,0,austin
454,$,2019-05,0,0,austin
455,$,2014-09,0,0,austin
455,$,2014-10,0,1,austin
455,$,2014-11,0,0,austin
455,$,2015-01,0,0,austin
455,$,2015-03,0,0.5,austin
455,$,2015-06,0,0,austin
455,$,2015-07,0,0,austin
455,$,2015-09,0,1,austin
455,$,2015-10,0,0,austin
455,$,2015-11,0,0,austin
455,$,2016-01,0,0,austin
455,$,2016-04,0,0,austin
455,$,2016-06,0.5,0.5,austin
455,$,2016-07,0,0,austin
455,$,2016-09,1,0,austin
455,$,2016-12,1,1,austin
455,$,2017-02,0,0,austin
455,$,2017-03,0,0,austin
455,$,2017-04,0.5,0,austin
455,$,2017-06,1,0,austin
455,$,2018-03,0,0,austin
455,$,2018-04,0,0.5,austin
455,$,2018-08,0,1,austin
455,$,2018-09,0,0,austin
455,$,2019-02,0,0,austin
456,$,2014-05,0,0,austin
456,$,2014-06,1,1,austin
456,$,2014-09,0,0,austin
456,$,2014-10,0,1,austin
456,$,2014-11,0,1,austin
456,$,2015-01,0,0,austin
456,$,2015-02,0,0,austin
456,$,2015-04,0,0,austin
456,$,2015-05,0,0,austin
456,$,2015-10,1,0,austin
456,$,2016-04,0,0,austin
456,$,2016-07,0,0,austin
456,$,2016-08,0,0,austin
456,$,2016-11,0,0,austin
456,$,2017-02,0,0,austin
456,$,2017-03,0,0,austin
456,$,2017-04,0,0,austin
456,$,2017-05,0,0,austin
456,$,2018-01,0,1,austin
456,$,2018-10,1,0,austin
456,$,2018-12,0,0,austin
457,$,2014-07,0,0,austin
457,$,2014-09,0,0,austin
457,$,2014-10,0,0,austin
457,$,2014-12,0,1,austin
457,$,2015-01,0,0,austin
457,$,2015-03,1,1,austin
457,$,2015-04,0,0,austin
457,$,2015-05,0,0.5,austin
457,$,2015-09,0.5,0,austin
457,$,2015-10,0.25,0.25,austin
457,$,2015-11,0.5,0.5,austin
457,$,2015-12,0,0,austin
457,$,2016-02,1,0,austin
457,$,2016-03,0,0,austin
457,$,2016-08,0.5,0.5,austin
457,$,2017-01,0,0,austin
457,$,2017-02,0,0,austin
457,$,2017-03,0,0,austin
457,$,2017-04,0,0,austin
457,$,2017-09,0,0,austin
457,$,2017-10,0,1,austin
457,$,2017-11,0,0,austin
457,$,2017-12,0,0,austin
457,$,2018-01,0.5,0,austin
457,$,2018-07,1,0,austin
457,$,2018-08,0,0,austin
457,$,2019-01,0,0,austin
457,$,2019-03,1,0,austin
457,$,2019-05,0,1,austin
458,$,2014-06,0,0.5,austin
458,$,2014-07,0,1,austin
458,$,2014-08,0,0,austin
458,$,2014-09,0,0,austin
458,$,2014-10,0,0,austin
458,$,2014-12,0,0,austin
458,$,2015-02,0.6666666666666666,0.3333333333333333,austin
458,$,2015-03,0.5,0,austin
458,$,2015-05,0,0,austin
458,$,2015-08,1,0,austin
458,$,2015-09,1,0,austin
458,$,2015-11,0,0,austin
458,$,2015-12,0,0.5,austin
458,$,2016-04,0.4,0.4,austin
458,$,2016-06,0,0,austin
458,$,2016-07,0,1,austin
458,$,2016-08,1,0,austin
458,$,2016-10,0,0,austin
458,$,2016-12,0,0,austin
458,$,2017-04,0,0,austin
458,$,2017-11,1,1,austin
458,$,2017-12,0,0,austin
458,$,2018-01,0,0,austin
458,$,2018-02,0,0,austin
458,$,2018-05,0,0,austin
458,$,2019-02,0,0,austin
458,$,2019-03,0,0,austin
458,$,2019-04,1,0,austin
459,$,2014-05,0,1,austin
459,$,2014-06,0,0,austin
459,$,2014-07,0,0,austin
459,$,2014-08,1,1,austin
459,$,2014-09,0,0,austin
459,$,2014-10,0,0,austin
459,$,2014-11,1,0.5,austin
459,$,2014-12,0,0.5,austin
459,$,2015-01,0,0.6666666666666666,austin
459,$,2015-02,0,0,austin
459,$,2015-03,0,0,austin
459,$,2015-04,0,0,austin
459,$,2015-08,0,0.25,austin
459,$,2015-09,0.25,0,austin
459,$,2015-10,0,0,austin
459,$,2015-11,0.3333333333333333,0.3333333333333333,austin
459,$,2015-12,0,0,austin
459,$,2016-01,0,0.5,austin
459,$,2016-02,0,0,austin
459,$,2016-03,0,0,austin
459,$,2016-04,0,0,austin
459,$,2016-06,1,0,austin
459,$,2016-07,0.5,0,austin
459,$,2016-08,0,0,austin
459,$,2016-09,1,0,austin
459,$,2016-10,0.5,0.5,austin
459,$,2016-11,0,0,austin
459,$,2016-12,0,0,austin
459,$,2017-01,0,1,austin
459,$,2017-04,0,1,austin
459,$,2017-05,1,0,austin
459,$,2017-06,0,0.5,austin
459,$,2017-07,0.3333333333333333,0.3333333333333333,austin
459,$,2017-08,1,1,austin
459,$,2017-09,1,0,austin
459,$,2017-10,0.5,0,austin
459,$,2017-11,0,1,austin
459,$,2017-12,1,1,austin
459,$,2018-01,0,0,austin
459,$,2018-02,0.5,0,austin
459,$,2018-05,0,0,austin
459,$,2018-06,0.5,1,austin
459,$,2018-07,0.5,0.5,austin
459,$,2018-08,0,0,austin
459,$,2018-10,0,0,austin
459,$,2018-11,0,0.5,austin
459,$,2019-01,0,0,austin
459,$,2019-02,0,0,austin
459,$,2019-03,0.25,0.25,austin
459,$,2019-04,0,0,austin
459,$,2019-05,0.5,0.5,austin
460,$,2014-05,0,0,austin
460,$,2014-06,0,0,austin
460,$,2014-07,0,0,austin
460,$,2014-08,0,1,austin
460,$,2014-09,0,0,austin
460,$,2014-10,0,0,austin
460,$,2014-12,0,0,austin
460,$,2015-01,0,0,austin
460,$,2015-02,0,0,austin
460,$,2015-03,0.5,0,austin
460,$,2015-04,0,0,austin
460,$,2015-05,0,0,austin
460,$,2015-06,0,0,austin
460,$,2015-07,0,0,austin
460,$,2015-08,0,0,austin
460,$,2015-09,0,0,austin
460,$,2015-10,0,0,austin
460,$,2015-11,0.25,0.5,austin
460,$,2015-12,0,1,austin
460,$,2016-01,0,0.6,austin
460,$,2016-02,0.5,0,austin
460,$,2016-03,0,0.5,austin
460,$,2016-04,0,0,austin
460,$,2016-05,0,0,austin
460,$,2016-06,0,0.6666666666666666,austin
460,$,2016-07,0,0.5,austin
460,$,2016-08,0,0,austin
460,$,2016-10,0.3333333333333333,0,austin
460,$,2016-11,0,0,austin
460,$,2017-01,0.2,0.2,austin
460,$,2017-02,0,0,austin
460,$,2017-04,0,0.6666666666666666,austin
460,$,2017-05,0.25,0,austin
460,$,2017-06,0,0,austin
460,$,2017-07,0.5,0,austin
460,$,2017-08,0.5,0,austin
460,$,2017-09,0.5,0,austin
460,$,2017-10,0.25,0.25,austin
460,$,2017-12,0,1,austin
460,$,2018-01,0.6666666666666666,0,austin
460,$,2018-02,0,0.25,austin
460,$,2018-03,0.5,0.5,austin
460,$,2018-04,0,0,austin
460,$,2018-05,0.5,0,austin
460,$,2018-06,0,0.3333333333333333,austin
460,$,2018-07,0.5,0.5,austin
460,$,2018-08,0.5,0,austin
460,$,2018-09,0.5,0.5,austin
460,$,2018-10,0,0,austin
460,$,2018-11,0,0,austin
460,$,2018-12,0.4,0.4,austin
460,$,2019-02,0,0.3333333333333333,austin
460,$,2019-03,0,0,austin
461,$,2014-05,0,0.5,austin
461,$,2014-07,0,0.3333333333333333,austin
461,$,2014-08,1,0,austin
461,$,2014-09,1,1,austin
461,$,2014-10,0,0.5,austin
461,$,2014-12,0.25,0,austin
461,$,2015-01,0,0.5,austin
461,$,2015-03,0,0.3333333333333333,austin
461,$,2015-04,0,0.3333333333333333,austin
461,$,2015-06,0,0,austin
461,$,2015-07,0,0,austin
461,$,2015-08,0,1,austin
461,$,2015-09,0,0,austin
461,$,2015-10,1,0,austin
461,$,2015-11,0,0,austin
461,$,2015-12,0,1,austin
461,$,2016-01,0,0.3333333333333333,austin
461,$,2016-02,0,0,austin
461,$,2016-03,0,0,austin
461,$,2016-05,0.3333333333333333,0,austin
461,$,2016-06,0,0.5,austin
461,$,2016-07,0,0,austin
461,$,2016-08,0,0,austin
461,$,2016-09,0,0.3333333333333333,austin
461,$,2016-10,0,0,austin
461,$,2016-11,0,0,austin
461,$,2016-12,0,0.5,austin
461,$,2017-01,0.5,1,austin
461,$,2017-02,0,0,austin
461,$,2017-03,0,0,austin
461,$,2017-04,0,0,austin
461,$,2017-05,0.3333333333333333,0.6666666666666666,austin
461,$,2017-06,0.3333333333333333,0.3333333333333333,austin
461,$,2017-07,0,0,austin
461,$,2017-08,0,0.5,austin
461,$,2017-09,0,0.25,austin
461,$,2017-10,1,0,austin
461,$,2017-11,0,1,austin
461,$,2017-12,1,0,austin
461,$,2018-01,0.3333333333333333,0,austin
461,$,2018-02,0.2,0.2,austin
461,$,2018-04,0,0,austin
461,$,2018-05,0,0.5,austin
461,$,2018-06,0,0,austin
461,$,2018-07,0,0.2,austin
461,$,2018-08,0,0,austin
461,$,2018-09,0,0,austin
461,$,2018-10,0,0.25,austin
461,$,2018-11,0,0,austin
461,$,2018-12,0,0,austin
461,$,2019-01,0,0,austin
461,$,2019-03,0,0,austin
461,$,2019-04,0.25,0.25,austin
461,$,2019-05,0,0.3333333333333333,austin
464,$,2014-05,0.125,0,austin
464,$,2014-06,0.14285714285714285,0,austin
464,$,2014-07,0.125,0.125,austin
464,$,2014-08,0.125,0,austin
464,$,2014-09,0,0,austin
464,$,2014-10,0.07142857142857142,0.07142857142857142,austin
464,$,2014-11,0,0,austin
464,$,2014-12,0,0.2,austin
464,$,2015-01,0,0,austin
464,$,2015-02,0,0,austin
464,$,2015-03,0.08333333333333333,0.08333333333333333,austin
464,$,2015-04,0.2,0,austin
464,$,2015-05,0.16666666666666666,0,austin
464,$,2015-06,0,0,austin
464,$,2015-07,0,0.125,austin
464,$,2015-08,0,0,austin
464,$,2015-09,0.2222222222222222,0.1111111111111111,austin
464,$,2015-10,0,0.07692307692307693,austin
464,$,2015-11,0.14285714285714285,0.14285714285714285,austin
464,$,2015-12,0,0,austin
464,$,2016-01,0.14285714285714285,0.14285714285714285,austin
464,$,2016-02,0.09090909090909091,0.18181818181818182,austin
464,$,2016-03,0,0.25,austin
464,$,2016-04,0,0,austin
464,$,2016-05,0.08333333333333333,0.16666666666666666,austin
464,$,2016-06,0.1111111111111111,0.2222222222222222,austin
464,$,2016-07,0,0.2222222222222222,austin
464,$,2016-08,0,0.3333333333333333,austin
464,$,2016-09,0.2857142857142857,0,austin
464,$,2016-10,0,0,austin
464,$,2016-11,0,0.16666666666666666,austin
464,$,2016-12,0,0.1111111111111111,austin
464,$,2017-01,0.3333333333333333,0,austin
464,$,2017-02,0,0,austin
464,$,2017-03,0.2222222222222222,0,austin
464,$,2017-04,0,0,austin
464,$,2017-05,0.09090909090909091,0.09090909090909091,austin
464,$,2017-06,0,0.16666666666666666,austin
464,$,2017-07,0.18181818181818182,0.18181818181818182,austin
464,$,2017-08,0,0,austin
464,$,2017-09,0.3333333333333333,0,austin
464,$,2017-10,0,0.3333333333333333,austin
464,$,2017-11,0,0.2857142857142857,austin
464,$,2017-12,0.16666666666666666,0.08333333333333333,austin
464,$,2018-01,0,0,austin
464,$,2018-02,0.42857142857142855,0.2857142857142857,austin
464,$,2018-03,0,0,austin
464,$,2018-04,0,0.42857142857142855,austin
464,$,2018-05,0.2857142857142857,0.14285714285714285,austin
464,$,2018-06,0.2,0.6,austin
464,$,2018-07,0,0,austin
464,$,2018-08,0,0,austin
464,$,2018-09,0,0.14285714285714285,austin
464,$,2018-10,0.5,0.125,austin
464,$,2018-11,0,0.2,austin
464,$,2018-12,0,0,austin
464,$,2019-01,0.5,0.5,austin
464,$,2019-02,0.25,0,austin
464,$,2019-03,0,0,austin
464,$,2019-04,0.08333333333333333,0.25,austin
464,$,2019-05,0,0.25,austin
466,$$,2014-05,0,0.25,austin
466,$$,2014-07,0.25,0.25,austin
466,$$,2014-08,0,0,austin
466,$$,2014-11,0.5,0,austin
466,$$,2014-12,0,0.25,austin
466,$$,2015-02,0,0,austin
466,$$,2015-03,0,0,austin
466,$$,2015-04,0.14285714285714285,0.14285714285714285,austin
466,$$,2015-05,0,0,austin
466,$$,2015-07,0,0,austin
466,$$,2015-08,0,0,austin
466,$$,2015-09,0,0,austin
466,$$,2015-10,0,0,austin
466,$$,2015-11,0.5,0,austin
466,$$,2015-12,0,0,austin
466,$$,2016-01,0,0,austin
466,$$,2016-03,0,0,austin
466,$$,2016-06,0,0,austin
466,$$,2016-07,0,0,austin
466,$$,2016-08,0,0,austin
466,$$,2016-09,0,0,austin
466,$$,2016-10,0,0,austin
466,$$,2016-12,0,0,austin
466,$$,2017-01,0,0,austin
466,$$,2017-02,0,0,austin
466,$$,2017-03,0.2,0,austin
466,$$,2017-04,0.3333333333333333,0,austin
466,$$,2017-05,0,0,austin
466,$$,2017-06,0.25,0.25,austin
466,$$,2017-07,0.5,0,austin
466,$$,2017-08,0,0,austin
466,$$,2017-10,0,0,austin
466,$$,2018-03,0,0,austin
466,$$,2018-05,0,0,austin
466,$$,2018-06,0,0,austin
466,$$,2018-07,0,0,austin
466,$$,2018-08,0,0,austin
466,$$,2018-09,0,0,austin
466,$$,2018-10,0,0,austin
466,$$,2018-12,0,0,austin
466,$$,2019-02,0,0,austin
466,$$,2019-03,0,0,austin
466,$$,2019-04,0,0,austin
467,$$,2014-08,0,0.25,austin
467,$$,2014-09,0,0,austin
467,$$,2014-10,0,0.5,austin
467,$$,2015-02,0,0,austin
467,$$,2015-04,0,0,austin
467,$$,2015-05,0,0,austin
467,$$,2015-06,0,0,austin
467,$$,2015-07,0,0,austin
467,$$,2015-09,0,0,austin
467,$$,2015-10,0,0,austin
467,$$,2015-11,0,0,austin
467,$$,2016-01,1,0,austin
467,$$,2016-02,0,0,austin
467,$$,2016-03,1,0,austin
467,$$,2016-06,0,0,austin
467,$$,2016-08,0,0,austin
467,$$,2016-09,0,0,austin
467,$$,2016-10,0,0,austin
467,$$,2016-11,0,0,austin
467,$$,2016-12,0,0,austin
467,$$,2017-03,0,0.5,austin
467,$$,2017-05,0,0.25,austin
467,$$,2017-07,0,0,austin
467,$$,2017-09,0,0,austin
467,$$,2017-10,0,1,austin
467,$$,2017-11,0,0,austin
467,$$,2018-04,0,0,austin
467,$$,2018-05,0,0,austin
467,$$,2018-07,0,0,austin
467,$$,2018-08,0,0.5,austin
467,$$,2018-09,0,1,austin
467,$$,2018-10,0,0,austin
467,$$,2018-11,0,0.5,austin
467,$$,2018-12,0,0,austin
468,$$,2014-07,0,0,austin
468,$$,2014-08,0,0,austin
468,$$,2014-09,0.5,0.5,austin
468,$$,2014-10,0,0,austin
468,$$,2015-04,0,0,austin
468,$$,2015-06,1,0,austin
468,$$,2015-08,0,0,austin
468,$$,2015-11,0,0,austin
468,$$,2015-12,0,0,austin
468,$$,2016-01,1,0,austin
468,$$,2016-02,0,0,austin
468,$$,2016-03,0,0.5,austin
468,$$,2016-05,0,0,austin
468,$$,2016-06,0,0,austin
468,$$,2016-07,0,0,austin
468,$$,2016-10,0,0,austin
468,$$,2016-12,0,0,austin
468,$$,2017-01,0,0,austin
468,$$,2017-02,0,0,austin
468,$$,2017-03,1,0,austin
468,$$,2017-04,0,0,austin
468,$$,2017-05,0,0,austin
468,$$,2017-06,0,0,austin
468,$$,2017-07,0,0,austin
468,$$,2017-08,1,0,austin
468,$$,2017-10,0,0,austin
468,$$,2017-11,0,0,austin
468,$$,2018-01,0,0,austin
468,$$,2018-03,0,0,austin
468,$$,2018-04,1,0,austin
468,$$,2018-05,0.3333333333333333,0.3333333333333333,austin
468,$$,2018-06,0.6666666666666666,0,austin
468,$$,2018-07,0,0,austin
468,$$,2018-08,0.5,0.5,austin
468,$$,2018-10,0,0,austin
468,$$,2018-11,0,0,austin
468,$$,2018-12,0,0,austin
468,$$,2019-01,0,0,austin
468,$$,2019-03,0.5,0,austin
468,$$,2019-05,0,0,austin
469,$$,2014-06,0,0.5,austin
469,$$,2014-07,0.5,0,austin
469,$$,2014-08,0,0,austin
469,$$,2014-09,0,0,austin
469,$$,2014-10,0,0,austin
469,$$,2014-11,0,0,austin
469,$$,2014-12,0,1,austin
469,$$,2015-01,0.25,0.25,austin
469,$$,2015-03,0,0,austin
469,$$,2015-04,0,0,austin
469,$$,2015-06,0,0,austin
469,$$,2015-08,0,0,austin
469,$$,2015-09,0,0,austin
469,$$,2015-10,0,0,austin
469,$$,2015-11,0,0,austin
469,$$,2015-12,0,0,austin
469,$$,2016-04,0,0,austin
469,$$,2016-05,0,0,austin
469,$$,2016-07,0.25,0,austin
469,$$,2016-08,0,0,austin
469,$$,2016-09,0,0,austin
469,$$,2016-11,0,0,austin
469,$$,2016-12,0,0,austin
469,$$,2017-02,0,0,austin
469,$$,2017-04,0,0,austin
469,$$,2017-05,0,0,austin
469,$$,2017-06,0,0,austin
469,$$,2017-07,0,0,austin
469,$$,2017-08,0,0,austin
469,$$,2017-09,0,0,austin
469,$$,2018-01,0,0,austin
469,$$,2018-03,0,0,austin
469,$$,2018-05,0,0,austin
469,$$,2018-06,0,0,austin
469,$$,2018-07,0,0,austin
469,$$,2018-09,0,0,austin
469,$$,2018-12,0,0,austin
469,$$,2019-03,0.25,0.25,austin
470,$$,2014-05,0.5,0.5,austin
470,$$,2014-07,0.2,0.4,austin
470,$$,2014-08,0,0,austin
470,$$,2014-09,0,0.5,austin
470,$$,2014-10,0,0,austin
470,$$,2014-11,0,0,austin
470,$$,2014-12,0,0,austin
470,$$,2015-01,0,1,austin
470,$$,2015-02,0,0,austin
470,$$,2015-03,0,0,austin
470,$$,2015-04,0,0.5,austin
470,$$,2015-06,0,0,austin
